Year_Built,Propnum,Address,Long,Lat
1970,2031017,"1805 Sturt Street, ALFREDTON  VIC  3350",143.8019982,-37.54906755
1970,2030468,"42 Stamford Street, WENDOUREE  VIC  3355",143.8269516,-37.52864313
1970,2030479,"1/24 Stamford Street, WENDOUREE  VIC  3355",143.8287379,-37.52888337
1970,2030480,"2/24 Stamford Street, WENDOUREE  VIC  3355",143.8287315,-37.52883066
1970,2030481,"3/24 Stamford Street, WENDOUREE  VIC  3355",143.8287226,-37.52877475
1970,2030624,"14 Stewart Street, NEWINGTON  VIC  3350",143.8312686,-37.56374334
1970,2030881,"1213 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8421857,-37.56061126
1970,2018433,"15 Lane Street, BROWN HILL  VIC  3350",143.8894617,-37.55550444
1970,2018434,"17 Lane Street, BROWN HILL  VIC  3350",143.8894636,-37.5553498
1970,2018445,"108 Lane Street, BROWN HILL  VIC  3350",143.8902629,-37.55416724
1970,2030381,"64 Springs Road, BROWN HILL  VIC  3350",143.9149462,-37.53961429
1970,2030383,"56 Springs Road, BROWN HILL  VIC  3350",143.915386,-37.54111439
1970,2030451,"23 Stamford Street, WENDOUREE  VIC  3355",143.8281007,-37.52930077
1970,2018337,"211 Landsborough Street, BALLARAT NORTH  VIC  3350",143.873128,-37.54151709
1970,2018342,"221 Landsborough Street, BALLARAT NORTH  VIC  3350",143.8718952,-37.54143516
1970,2018344,"225 Landsborough Street, BALLARAT NORTH  VIC  3350",143.8714174,-37.54139662
1970,2018397,"414 Landsborough Street, BALLARAT NORTH  VIC  3350",143.8655053,-37.53977676
1970,2018407,"326 Landsborough Street, BALLARAT NORTH  VIC  3350",143.8680211,-37.54010122
1970,2018419,"232 Landsborough Street, BALLARAT NORTH  VIC  3350",143.8709945,-37.54044505
1970,2018292,"1 Lambert Street, WENDOUREE  VIC  3355",143.8372525,-37.53718137
1970,2018305,"7 Landale Avenue, MOUNT CLEAR  VIC  3350",143.8660504,-37.60765863
1970,2018310,"19 Landale Avenue, MOUNT CLEAR  VIC  3350",143.8646181,-37.60778639
1970,2018322,"22 Landale Avenue, MOUNT CLEAR  VIC  3350",143.8646232,-37.60728051
1970,2018327,"12 Landale Avenue, MOUNT CLEAR  VIC  3350",143.8657278,-37.6071801
1970,2018328,"10 Landale Avenue, MOUNT CLEAR  VIC  3350",143.8661819,-37.60713545
1970,2018059,"41 Lake Street, WENDOUREE  VIC  3355",143.8267076,-37.53529845
1970,2018066,"55 Lake Street, WENDOUREE  VIC  3355",143.8268527,-37.53418602
1970,2018069,"61 Lake Street, WENDOUREE  VIC  3355",143.8269462,-37.53370544
1970,2018077,"52 Lake Street, WENDOUREE  VIC  3355",143.8275141,-37.53391992
1970,2018083,"40 Lake Street, WENDOUREE  VIC  3355",143.8273249,-37.53489761
1970,2018278,"504 Lal Lal Street, BUNINYONG  VIC  3357",143.8936864,-37.65189501
1970,2030380,"66 Springs Road, BROWN HILL  VIC  3350",143.9148825,-37.53890941
1970,2017684,"49 King Street South, BALLARAT EAST  VIC  3350",143.8748511,-37.56751742
1970,2017726,"2-3 Kingston Court, MOUNT CLEAR  VIC  3350",143.8654722,-37.59656559
1970,2017734,"5A Kinnane Court, BALLARAT NORTH  VIC  3350",143.8635188,-37.53878821
1970,2017759,"309-311 Kinnersley Avenue, CANADIAN  VIC  3350",143.8688879,-37.58701706
1970,2030305,"112 Spencer Street, SEBASTOPOL  VIC  3356",143.8376075,-37.59353476
1970,2030364,"85 Springs Road, BROWN HILL  VIC  3350",143.9165866,-37.53430968
1970,2030369,"CA 25 Springs Road, BROWN HILL  VIC  3350",143.9131668,-37.54351337
1970,2030370,"54 Springs Road, BROWN HILL  VIC  3350",143.9145052,-37.54149297
1970,2030372,"8 Janson Road, BROWN HILL  VIC  3350",143.915365,-37.53893453
1970,2029921,"312 Smythes Road, DELACOMBE  VIC  3356",143.8090699,-37.58940203
1970,2029940,"102 Smythes Road, DELACOMBE  VIC  3356",143.8177763,-37.58812004
1970,2029952,"32 Smythes Road, DELACOMBE  VIC  3356",143.8210717,-37.58771059
1970,2030039,"112 South Imperial Road, BUNINYONG  VIC  3357",143.8544973,-37.65093387
1970,2030075,"1-2 Soyuz Court, MOUNT CLEAR  VIC  3350",143.866962,-37.59484875
1970,2030170,"109 Spencer Street, SEBASTOPOL  VIC  3356",143.8384308,-37.59416445
1970,2029525,"209 Simpson Street, BUNINYONG  VIC  3357",143.8863496,-37.65495956
1970,2029833,"34 Tallowwood Rise, INVERMAY  VIC  3352",143.8695595,-37.50968376
1970,2029907,"103 Smythes Road, DELACOMBE  VIC  3356",143.8182622,-37.58934698
1970,2029910,"201 Smythes Road, DELACOMBE  VIC  3356",143.8137874,-37.59206309
1970,2029911,"203 Smythes Road, DELACOMBE  VIC  3356",143.8124376,-37.59070789
1970,2029912,"301 Smythes Road, DELACOMBE  VIC  3356",143.8113115,-37.59088766
1970,2017428,"10 Kelvin Avenue, SEBASTOPOL  VIC  3356",143.8366185,-37.59987833
1970,2017527,"44 Kent Street, SEBASTOPOL  VIC  3356",143.8310754,-37.58374721
1970,2017530,"38 Kent Street, SEBASTOPOL  VIC  3356",143.8317177,-37.58365294
1970,2029301,"111 Shire Avenue, MOUNT HELEN  VIC  3350",143.8757447,-37.62270904
1970,2029303,"201 Shire Avenue, MOUNT HELEN  VIC  3350",143.8750971,-37.62301197
1970,2029305,"205 Shire Avenue, MOUNT HELEN  VIC  3350",143.8746841,-37.62327525
1970,2016920,"12 Janson Road, BROWN HILL  VIC  3350",143.9160915,-37.53957963
1970,2017180,"94 Jones Avenue, MOUNT CLEAR  VIC  3350",143.8593177,-37.61175741
1970,2017205,"117 Joseph Street, BALLARAT EAST  VIC  3350",143.8792664,-37.57025129
1970,2017270,"408 Joseph Street, CANADIAN  VIC  3350",143.8761494,-37.57982328
1970,2017299,"1/114 Joseph Street, BALLARAT EAST  VIC  3350",143.8788277,-37.56998877
1970,2017389,"3 Kalty Court, SEBASTOPOL  VIC  3356",143.8455132,-37.5958577
1970,2016792,"19 Ivanhoe Street, WENDOUREE  VIC  3355",143.8271854,-37.5241067
1970,2016800,"28 Ivanhoe Street, WENDOUREE  VIC  3355",143.8280385,-37.52371168
1970,2016802,"24 Ivanhoe Street, WENDOUREE  VIC  3355",143.8284137,-37.52375704
1970,2016804,"20 Ivanhoe Street, WENDOUREE  VIC  3355",143.8287885,-37.52380261
1970,2016813,"2 Ivanhoe Street, WENDOUREE  VIC  3355",143.8306545,-37.52403022
1970,2016840,"40 Jacksons Road, WARRENHEIP  VIC  3352",143.9127234,-37.56425189
1970,2016094,"87 Humffray Street North, BALLARAT EAST  VIC  3350",143.8678126,-37.55879541
1970,2016255,"405B Humffray Street North, BROWN HILL  VIC  3350",143.9023377,-37.55157529
1970,2016472,"6 Huntington Street, WENDOUREE  VIC  3355",143.8282143,-37.52623194
1970,2016588,"2 Industrial Court, DELACOMBE  VIC  3356",143.8102249,-37.57495
1970,2016705,"250 White Swan Road, INVERMAY  VIC  3352",143.8948512,-37.52150906
1970,2015675,"1028 Howitt Street, WENDOUREE  VIC  3355",143.8369491,-37.5405554
1970,2015693,"926 Howitt Street, WENDOUREE  VIC  3355",143.8404418,-37.5410021
1970,2015772,"204 Howitt Street, BALLARAT NORTH  VIC  3350",143.8632927,-37.54375329
1970,2015776,"118 Howitt Street, BALLARAT NORTH  VIC  3350",143.8648341,-37.54389627
1970,2015850,"5 Humffray Street South, BAKERY HILL  VIC  3350",143.8659318,-37.56350856
1970,2015649,"3/1106 Howitt Street, WENDOUREE  VIC  3355",143.8340813,-37.54015755
1970,2015650,"4/1106 Howitt Street, WENDOUREE  VIC  3355",143.8341011,-37.54005518
1970,2015651,"5/1106 Howitt Street, WENDOUREE  VIC  3355",143.8341208,-37.53995257
1970,2015652,"6/1106 Howitt Street, WENDOUREE  VIC  3355",143.8341401,-37.53985079
1970,2015653,"7/1106 Howitt Street, WENDOUREE  VIC  3355",143.8341594,-37.53975065
1970,2015654,"8/1106 Howitt Street, WENDOUREE  VIC  3355",143.8341786,-37.53965074
1970,2029273,"424 Sherrard Street, BLACK HILL  VIC  3350",143.8689107,-37.55244502
1970,2029288,"1 Sherwood Street, WENDOUREE  VIC  3355",143.8332025,-37.52657527
1970,2029299,"5 Shire Avenue, MOUNT HELEN  VIC  3350",143.8769832,-37.62191275
1970,2015647,"1/1106 Howitt Street, WENDOUREE  VIC  3355",143.8340417,-37.5403633
1970,2015648,"2/1106 Howitt Street, WENDOUREE  VIC  3355",143.8340616,-37.5402611
1970,2028823,"243 Scott Parade, BROWN HILL  VIC  3350",143.8891251,-37.55670857
1970,2028857,"405 Sebastopol Street, REDAN  VIC  3350",143.846115,-37.57161256
1970,2028877,"302 Sebastopol Street, BALLARAT CENTRAL  VIC  3350",143.8475336,-37.57103305
1970,2028923,"64 S E C Road, WARRENHEIP  VIC  3352",143.9250432,-37.56912346
1970,2029196,"515 Sherrard Street, BLACK HILL  VIC  3350",143.8684593,-37.55059637
1970,2029213,"907 Sherrard Street, BALLARAT NORTH  VIC  3350",143.8699173,-37.54357485
1970,2028324,"123 Ryan Street, BROWN HILL  VIC  3350",143.9043851,-37.55349162
1970,2028408,"809 South Street, BALLARAT CENTRAL  VIC  3350",143.8416517,-37.56895384
1970,2028437,"904 South Street, BALLARAT CENTRAL  VIC  3350",143.8410203,-37.56828834
1970,2028464,"306 South Street, BALLARAT CENTRAL  VIC  3350",143.8497059,-37.5693078
1970,2028748,"41 Scott Parade, BALLARAT EAST  VIC  3350",143.8650245,-37.55906932
1970,2028767,"105 Scott Parade, BALLARAT EAST  VIC  3350",143.8730515,-37.55833878
1970,2015358,"208 Howard Street, SOLDIERS HILL  VIC  3350",143.8611883,-37.54648345
1970,2015446,"821 Howitt Street, WENDOUREE  VIC  3355",143.8465695,-37.54233921
1970,2015596,"Residence 1/Howitt Street, WENDOUREE  VIC  3355",143.8303789,-37.53661571
1970,2028300,"316 Russell Street, BUNINYONG  VIC  3357",143.8868399,-37.64431118
1970,2031479,"6 Eucalyptus Drive, INVERMAY  VIC  3352",143.8758061,-37.52101294
1970,2031492,"428 Swinglers Road, INVERMAY  VIC  3352",143.8916762,-37.50460396
1970,2031554,"9A Tait Street, SEBASTOPOL  VIC  3356",143.8261807,-37.58955546
1970,2031926,"21 Tennis Street, LAKE WENDOUREE  VIC  3350",143.836261,-37.55717192
1970,2015137,"21 Horwood Drive, CANADIAN  VIC  3350",143.8736001,-37.59230956
1970,2015157,"CA 6A Holmes Street, BALLARAT CENTRAL  VIC  3350",143.8556005,-37.55507582
1970,2027830,"1/14 Romney Street, WENDOUREE  VIC  3355",143.8252481,-37.53053348
1970,2027831,"2/14 Romney Street, WENDOUREE  VIC  3355",143.8252677,-37.53050062
1970,2027832,"3/14 Romney Street, WENDOUREE  VIC  3355",143.8252868,-37.53035919
1970,2027847,"72 Rose Hill Road, INVERMAY  VIC  3352",143.8529345,-37.50768206
1970,2028010,"21 Rowlands Street, SEBASTOPOL  VIC  3356",143.8365159,-37.59075707
1970,2028069,"28 Rowlands Street, SEBASTOPOL  VIC  3356",143.8357789,-37.59163908
1970,2027220,"206 Richards Street, BALLARAT EAST  VIC  3350",143.889516,-37.5668071
1970,2027504,"212 Ripon Street South, BALLARAT CENTRAL  VIC  3350",143.8392347,-37.56523427
1970,2027559,"8 Robert Drive, BALLARAT NORTH  VIC  3350",143.8763923,-37.54155677
1970,2027560,"6 Robert Drive, BALLARAT NORTH  VIC  3350",143.8765869,-37.5415803
1970,2027562,"2 Robert Drive, BALLARAT NORTH  VIC  3350",143.8769809,-37.54162768
1970,2027720,"212 Rodier Street, EUREKA  VIC  3350",143.8821964,-37.56743025
1970,2031295,"2 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8590094,-37.5358875
1970,2031434,"5 Sweeney Street, BLACK HILL  VIC  3350",143.8656559,-37.54691715
1970,2031462,"223 Swinglers Road, INVERMAY  VIC  3352",143.8778997,-37.51829931
1970,2027156,"409 Richards Street, CANADIAN  VIC  3350",143.8882642,-37.57462727
1970,2027169,"605 Richards Street, CANADIAN  VIC  3350",143.8869547,-37.58209006
1970,2027174,"617 Richards Street, CANADIAN  VIC  3350",143.8860061,-37.58311825
1970,2031289,"11 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8585303,-37.53507312
1970,2031290,"12 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8591095,-37.53512152
1970,2031291,"10 Suburban Avenue, INVERMAY PARK  VIC  3350",143.859122,-37.53529756
1970,2031292,"8 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8590938,-37.53544475
1970,2031293,"6 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8590652,-37.53558753
1970,2031294,"4 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8590373,-37.5357372
1970,2032202,"15 Towong Street, ALFREDTON  VIC  3350",143.8073813,-37.55619203
1970,2031284,"1 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8583423,-37.53581101
1970,2031285,"3 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8583686,-37.53565896
1970,2031286,"5 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8583959,-37.5355088
1970,2031287,"7 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8584216,-37.53535523
1970,2031288,"9 Suburban Avenue, INVERMAY PARK  VIC  3350",143.8584377,-37.5352006
1970,2015120,"6 Hocking Avenue, MOUNT CLEAR  VIC  3350",143.8684066,-37.59294263
1970,2032000,"19 The Gums, MOUNT CLEAR  VIC  3350",143.8709527,-37.60945924
1970,2032010,"12 The Gums, MOUNT CLEAR  VIC  3350",143.8713422,-37.61074509
1970,2032062,"21 Thompson Street, BROWN HILL  VIC  3350",143.8932055,-37.5553374
1970,2032095,"530 Ti Tree Road, WARRENHEIP  VIC  3352",143.9260663,-37.57512402
1970,2032171,"4 Tinworth Avenue, CANADIAN  VIC  3350",143.8662607,-37.5906522
1970,2015003,"20 Hillcrest Road, NERRINA  VIC  3350",143.8930941,-37.54879591
1970,2015023,"10 Hillside Drive, BALLARAT NORTH  VIC  3350",143.8694837,-37.53942467
1970,2015026,"4 Hillside Drive, BALLARAT NORTH  VIC  3350",143.869402,-37.53987231
1970,2015031,"5 Hillview Road, BROWN HILL  VIC  3350",143.9137929,-37.54479444
1970,2015091,"14 Hiscock Gully Road, MOUNT HELEN  VIC  3350",143.8614869,-37.63747646
1970,2015110,"788 Hitchcock Road, MOUNT HELEN  VIC  3350",143.8676903,-37.64127454
1970,2026897,"3 Rathkeale Avenue, MOUNT HELEN  VIC  3350",143.8784253,-37.628372
1970,2026900,"9 Rathkeale Avenue, MOUNT HELEN  VIC  3350",143.8776563,-37.62810457
1970,2026928,"12 Rathkeale Avenue, MOUNT HELEN  VIC  3350",143.8777592,-37.62748338
1970,2027060,"1 Reid Court, BROWN HILL  VIC  3350",143.8951088,-37.5517741
1970,2027062,"3 Reid Street, BROWN HILL  VIC  3350",143.8922472,-37.55131202
1970,2046698,"14 Thompson Street, BROWN HILL  VIC  3350",143.893871,-37.55366146
1970,2046700,"314 Walker Street, BALLARAT NORTH  VIC  3350",143.8688131,-37.54193142
1970,2026455,"15 Princes Street North, BALLARAT EAST  VIC  3350",143.8685396,-37.55656111
1970,2026500,"CA 37B Princes Street South, BALLARAT EAST  VIC  3350",143.8696585,-37.56527735
1970,2026536,"81 Prospect Drive, BUNKERS HILL  VIC  3352",143.7570347,-37.56978255
1970,2026647,"38 Queen Victoria Street, NEWINGTON  VIC  3350",143.8336786,-37.56662657
1970,2014999,"36 Hillcrest Road, NERRINA  VIC  3350",143.8948538,-37.54851921
1970,2039872,"122 Creswick Road, BALLARAT CENTRAL  VIC  3350",143.8544765,-37.55443696
1970,2040630,"9 Sago Hill Road, BUNKERS HILL  VIC  3352",143.7468653,-37.56541328
1970,2040641,"Level 1/303 Gillies Street North, WENDOUREE  VIC  3355",143.8219668,-37.53734464
1970,2041705,"601A Urquhart Street, BALLARAT CENTRAL  VIC  3350",143.8445371,-37.56714406
1970,2041754,"24A Morton Street, LEARMONTH  VIC  3352",143.7154858,-37.42045356
1970,2014537,"11 Hearn Road, BROWN HILL  VIC  3350",143.9064309,-37.54824836
1970,2014599,"300 Heinz Lane, INVERMAY PARK  VIC  3350",143.8608713,-37.52859894
1970,2014640,"104 Hermitage Avenue, MOUNT CLEAR  VIC  3350",143.8688471,-37.59925129
1970,2014887,"17 Highfield Avenue, MOUNT CLEAR  VIC  3350",143.8633145,-37.59783682
1970,2014940,"21 Hill Street, SEBASTOPOL  VIC  3356",143.8348677,-37.58968232
1970,2014972,"5 Hillcrest Road, NERRINA  VIC  3350",143.8916202,-37.54843649
1970,2014426,"9 Haymes Road, MOUNT CLEAR  VIC  3350",143.8733215,-37.60003917
1970,2014531,"1 Hearn Road, BROWN HILL  VIC  3350",143.9084583,-37.54825209
1970,2014532,"3 Hearn Road, BROWN HILL  VIC  3350",143.9081833,-37.54836982
1970,2014534,"5 Hearn Road, BROWN HILL  VIC  3350",143.9074652,-37.54847264
1970,2014535,"7 Hearn Road, BROWN HILL  VIC  3350",143.9070859,-37.5484022
1970,2014536,"9 Hearn Road, BROWN HILL  VIC  3350",143.906764,-37.54832615
1970,2014150,"1/32 Hastings Street, WENDOUREE  VIC  3355",143.8291788,-37.53184083
1970,2014151,"2/32 Hastings Street, WENDOUREE  VIC  3355",143.8291953,-37.5317576
1970,2014152,"3/32 Hastings Street, WENDOUREE  VIC  3355",143.8292064,-37.53169951
1970,2014264,"1123 Havelock Street, BALLARAT NORTH  VIC  3350",143.8671294,-37.53800817
1970,2014289,"1128 Havelock Street, BALLARAT NORTH  VIC  3350",143.8678584,-37.53837809
1970,2014312,"924 Havelock Street, BALLARAT NORTH  VIC  3350",143.8670286,-37.54262623
1970,2014041,"24 Harold Street, WENDOUREE  VIC  3355",143.8324044,-37.53020443
1970,2014055,"7 Harrow Street, WENDOUREE  VIC  3355",143.8356511,-37.526469
1970,2014108,"45 Hastings Street, WENDOUREE  VIC  3355",143.8272618,-37.53198989
1970,2014110,"49 Hastings Street, WENDOUREE  VIC  3355",143.8269213,-37.53194901
1970,2014146,"40 Hastings Street, WENDOUREE  VIC  3355",143.8273686,-37.53150081
1970,2014148,"36 Hastings Street, WENDOUREE  VIC  3355",143.8277103,-37.5315426
1970,2013659,"3 Grosvenor Court, ALFREDTON  VIC  3350",143.8014383,-37.54934318
1970,2013736,"408 Haines Street, NERRINA  VIC  3350",143.8832208,-37.54894042
1970,2013804,"17 Hale Avenue, MOUNT CLEAR  VIC  3350",143.8641263,-37.6003286
1970,2013865,"4 Hampden Street, REDAN  VIC  3350",143.8363103,-37.57932086
1970,2013910,"34 Harbour Drive, SEBASTOPOL  VIC  3356",143.834641,-37.59063921
1970,2013917,"8 Harbour Drive, SEBASTOPOL  VIC  3356",143.8349455,-37.59163073
1970,2013476,"1169 Grevillea Road, WENDOUREE  VIC  3355",143.8258974,-37.52709932
1970,2013491,"1225 Grevillea Road, WENDOUREE  VIC  3355",143.8213055,-37.52668228
1970,2013596,"1158 Grevillea Road, WENDOUREE  VIC  3355",143.8269755,-37.52680725
1970,2013597,"1156 Grevillea Road, WENDOUREE  VIC  3355",143.8271896,-37.52683317
1970,2013607,"1136 Grevillea Road, WENDOUREE  VIC  3355",143.8292187,-37.52707676
1970,2013615,"1120 Grevillea Road, WENDOUREE  VIC  3355",143.8308409,-37.52726857
1970,2013406,"1001 Grevillea Road, WENDOUREE  VIC  3355",143.84049,-37.52898372
1970,2013426,"1031 Grevillea Road, WENDOUREE  VIC  3355",143.8358446,-37.52837297
1970,2013443,"1125 Grevillea Road, WENDOUREE  VIC  3355",143.8305356,-37.52777565
1970,2013463,"1151 Grevillea Road, WENDOUREE  VIC  3355",143.8277209,-37.52741923
1970,2013464,"1153 Grevillea Road, WENDOUREE  VIC  3355",143.8275472,-37.52739812
1970,2013084,"105 Gregory Street, SOLDIERS HILL  VIC  3350",143.8644942,-37.54639862
1970,2013117,"3/901 Gregory Street, BALLARAT CENTRAL  VIC  3350",143.849529,-37.54493835
1970,2013118,"4/901 Gregory Street, BALLARAT CENTRAL  VIC  3350",143.849528,-37.54487671
1970,2013119,"5/901 Gregory Street, BALLARAT CENTRAL  VIC  3350",143.849527,-37.54481685
1970,2013120,"6/901 Gregory Street, BALLARAT CENTRAL  VIC  3350",143.8495259,-37.54475569
1970,2013121,"7/901 Gregory Street, BALLARAT CENTRAL  VIC  3350",143.8495249,-37.54469328
1970,2012537,"10 Grandison Avenue, MOUNT CLEAR  VIC  3350",143.8643442,-37.59608686
1970,2012707,"613 Grant Street, GOLDEN POINT  VIC  3350",143.8682425,-37.57253722
1970,2012801,"127-129 Grant Street, SEBASTOPOL  VIC  3356",143.8319627,-37.59717847
1970,2012831,"197 Grant Street, SEBASTOPOL  VIC  3356",143.8316564,-37.60396843
1970,2012857,"124 Grant Street, SEBASTOPOL  VIC  3356",143.8311253,-37.59686402
1970,2013071,"23 Gregory Street, BLACK HILL  VIC  3350",143.8674101,-37.54674266
1970,2012448,"9 Hill Top Road, BROWN HILL  VIC  3350",143.9201472,-37.55498718
1970,2012449,"130 Gracefield Road, BROWN HILL  VIC  3350",143.9216388,-37.55515026
1970,2012457,"16 Orchard Lane, BROWN HILL  VIC  3350",143.923372,-37.55593557
1970,2012460,"13 Gracefield Road, BROWN HILL  VIC  3350",143.9105218,-37.55052616
1970,2012461,"11 Gracefield Road, BROWN HILL  VIC  3350",143.9104025,-37.550427
1970,2012462,"9 Gracefield Road, BROWN HILL  VIC  3350",143.9102752,-37.55032365
1970,2012326,"3/4 Glenvale Road, MOUNT CLEAR  VIC  3350",143.8668278,-37.59600571
1970,2012334,"8 Gnarr Street, LAKE WENDOUREE  VIC  3350",143.8456842,-37.5482721
1970,2012342,"5 Goderic Street, WENDOUREE  VIC  3355",143.8297112,-37.52680242
1970,2012442,"48 Gracefield Road, BROWN HILL  VIC  3350",143.9124615,-37.55284579
1970,2012445,"88 Gracefield Road, BROWN HILL  VIC  3350",143.9161346,-37.55509708
1970,2012446,"96 Gracefield Road, BROWN HILL  VIC  3350",143.9173833,-37.55472904
1970,2012262,"6 Glenda Street, WENDOUREE  VIC  3355",143.8350161,-37.52501966
1970,2012298,"521 Glenelg Highway, SMYTHES CREEK  VIC  3351",143.7820259,-37.59280015
1970,2012299,"545 Glenelg Highway, SMYTHES CREEK  VIC  3351",143.7802915,-37.59342071
1970,2012311,"469 Glenelg Highway, SMYTHES CREEK  VIC  3351",143.7887052,-37.5910803
1970,2012324,"1/4 Glenvale Road, MOUNT CLEAR  VIC  3350",143.866859,-37.59614235
1970,2012325,"2/4 Glenvale Road, MOUNT CLEAR  VIC  3350",143.8668286,-37.59604543
1970,2012210,"21 Gladstone Street, SEBASTOPOL  VIC  3356",143.8443991,-37.60235128
1970,2012256,"1 Glenda Street, WENDOUREE  VIC  3355",143.8354551,-37.52558703
